psu_code,id,division_code,division,district_code,district,ctc,ctn,upazila_code,upazila,psc,psn,union_code,union_name,mouza_code,mouza,village_code,village,rmo_tus,rmo_phc,ea_code,target
0167,2015008200445412208008,20,Chattogram,15,Chattogram,00,,82,Satkania,00,,445,Kaliaish,412,Katgar,208,Katgar,1,1,008,110
0169,2015008600444496248007,20,Chattogram,15,Chattogram,00,,86,Sitakunda,00,,444,Kumira,496,Masjidda,248,Masjidda,1,1,007,120
0168,2015008683004708348001,20,Chattogram,15,Chattogram,00,,86,Sitakunda,83,Sitakunda Pourasabha,004,Ward No. 04,708,Sitakunda (Part),348,Nij Talukpara,2,2,001,97
0170,2015160600002412028026,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,06,Bayejid Bostami,00,,002,Ward No. 02,412,Kulgaon,028,Baluchara(Part),2,9,026,120
0171,2015161000019075028018,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,10,Bakalia,00,,019,Ward No. 19,075,Bakalia (Part),028,Bau Bazar Area,2,9,018,120
0172,2015161900005113048006,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,19,Chandgaon,00,,005,Ward No. 05,113,Char Rangamatia,048,Char Mohara,2,9,006,123
0173,2015162000038483070062,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,20,Chattogram Port,00,,038,Ward No. 38,483,Madhya Halishahar (Part),070,Dakkhin Madhya Halishahar (Part-3),2,9,062,100
0174,2015163100039149069019,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,31,Epz,00,,039,Ward No. 39,149,Dakkihin Halishahar,069,Dakkihin Halishahar (Part-2),2,9,019,115
0175,2015163500025781148001,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,35,Halishahar,00,,025,Ward No. 25,781,Uttar Halishahar (Part),148,Halishahar Housing Estate,2,9,001,112
0176,2015164300008600508020,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,43,Khulshi,00,,008,Ward No. 08 (Part),600,Purba Nasirabad (Part),508,Zakir Hossain Road,2,9,020,105
0177,2015165500012595308050,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,55,Pahartali,00,,012,Ward No. 12,595,Pashchim Nachhirabad (Part),308,Pashchim Nachhhirabad,2,9,050,110
0178,2015166500040780408098,20,Chattogram,15,Chattogram,16,Chattogram City Corporation,65,Patenga,00,,040,Ward No. 40,780,Uttar Patenga,408,Uttar Patenga (Part-1),2,9,098,120
0190,2019000900154515031001,20,Chattogram,19,Cumilla,00,,09,Barura,00,,154,Bhauksar,515,Moggaon,031,Chhorta Pukuria,1,1,001,120
0191,2019001500517037010002,20,Chattogram,19,Cumilla,00,,15,Brahmanpara,00,,517,Malapara,037,Asadnagar,010,Asadnagar,1,1,002,113
0192,2019001800169073020019,20,Chattogram,19,Cumilla,00,,18,Burichang,00,,169,Burichang,073,Bara Bijoypur,020,Burichang,2,3,019,110
0193,2019001800711086020003,20,Chattogram,19,Cumilla,00,,18,Burichang,00,,711,Sholanal,086,Bhurbhuria,020,Bhurbhuria,1,1,003,100
0194,2019002700715727192006,20,Chattogram,19,Cumilla,00,,27,Chandina,00,,715,Suhilpur,727,Suhilpur,192,Suhilpur,1,1,006,90
0195,2019003100722105020002,20,Chattogram,19,Cumilla,00,,31,Chauddagram,00,,722,Sreepur,105,Bhitarchar,020,Bhitarchar,1,1,002,110
0196,2019003600322297070010,20,Chattogram,19,Cumilla,00,,36,Daudkandi,00,,322,Gouripur,297,Gopchar,070,Gauripur Bazar,1,1,010,100
0197,2019004000413130030002,20,Chattogram,19,Cumilla,00,,40,Debidwar,00,,413,Jafarganj,130,Chandina,030,Chandina,1,1,002,103
0198,2019004070008135030016,20,Chattogram,19,Cumilla,00,,40,Debidwar,70,Debidwar Pourasabha,008,Ward No. 08,135,Chhota Alampur,030,Chhota Alampur,2,2,016,120
0199,2019006700109606160003,20,Chattogram,19,Cumilla,00,,67,Adarsha Sadar,00,,109,Amratali,606,Purba Krishnapur,160,Purba Khishnapur,1,1,003,110
0200,2019007200309601160002,20,Chattogram,19,Cumilla,00,,72,Laksam,00,,309,Gobindapur,601,Palkat,160,Palkat,1,1,002,92
0201,2019007400142745190002,20,Chattogram,19,Cumilla,00,,74,Manoharganj,00,,142,Baishgaon,745,Shaktala,190,Shaktala,1,1,002,105
0203,2019008100118165252001,20,Chattogram,19,Cumilla,00,,81,Muradnagar,00,,118,Andikot,165,Dalpa,252,Fulghar,1,1,001,90
0202,2019008100671306080001,20,Chattogram,19,Cumilla,00,,81,Muradnagar,00,,671,Ramchandrapur (Dakkhin),306,Harpakna,080,Harpakna,1,1,001,100
0204,2019008700613496130002,20,Chattogram,19,Cumilla,00,,87,Nangalkot,00,,613,Peria,496,Madhabpur,130,Madhabpur,1,1,002,105
0205,2019503300019678180005,20,Chattogram,19,Cumilla,50,Cumilla City Corporation,33,Sadar Dakkhin,00,,019,Ward No. 19,678,Rajapara,180,Rajapara,2,9,005,105
0206,2019506700009169040004,20,Chattogram,19,Cumilla,50,Cumilla City Corporation,67,Adarsha Sadar,00,,009,Ward No. 09,169,Dharmapur (Part),040,Dharmapur Pashchim,2,9,004,90
0180,2022001600169077165002,20,Chattogram,22,Cox's Bazar,00,,16,Chakaria,00,,169,Bheola Manikchar,077,Bheola Manikchar,165,Pahariapara,1,1,002,115
0181,2022001600627600056006,20,Chattogram,22,Cox's Bazar,00,,16,Chakaria,00,,627,Purba Bara Bheola,600,Purba Bara Bheola,056,Eidmanighona,1,1,006,120
0179,2022001633005406110004,20,Chattogram,22,Cox's Bazar,00,,16,Chakaria,33,Chakaria Pourasabha,005,Ward No. 05,406,Kariaghona,110,Kariaghona (Part),2,2,004,95
0182,2022002466004113241001,20,Chattogram,22,Cox's Bazar,00,,24,Coxs Bazar Sadar,66,Coxs Bazar Pourasabha,004,Ward No. 04,113,Coxsbazar (Part),241,Sujau Sawdagarpara,2,2,001,126
0184,2022003200376187021001,20,Chattogram,22,Cox's Bazar,00,,32,Eidgaon,00,,376,Islamabad,187,Eidgaon (Part),021,Berpara,2,3,001,80
0183,2022003200621261162003,20,Chattogram,22,Cox's Bazar,00,,32,Eidgaon,00,,621,Pokkhali,261,Gomatali,162,Pashchim Gomatali,1,1,003,100
0185,2022004900443412148003,20,Chattogram,22,Cox's Bazar,00,,49,Maheshkhali,00,,443,Kalarmarchhara,412,Kalarmarchhara,148,Nayapara,1,1,003,100
0186,2022005600741712081004,20,Chattogram,22,Cox's Bazar,00,,56,Pekua,00,,741,Taitang,712,Sonaichhari,081,Hirabania,1,1,004,105
0188,2022006600277227223002,20,Chattogram,22,Cox's Bazar,00,,66,Ramu,00,,277,Fatekharkul,227,Fatekharkul,223,Uttar Fatekharkul,2,3,002,100
0187,2022006600688151020002,20,Chattogram,22,Cox's Bazar,00,,66,Ramu,00,,688,Rashidnagar,151,Dhalirchhara,020,Bara Dhalirchhara,1,1,002,100
0189,2022009400340485131003,20,Chattogram,22,Cox's Bazar,00,,94,Ukhia,00,,340,Haldia Palang,485,Marichya Palang,131,Marichya Palang,1,1,003,110
0207,2030001400606300212003,20,Chattogram,30,Feni,00,,14,Chhagalnaiya,00,,606,Pathannagar,300,Haripur,212,Uttar Haripur,1,1,003,124
0208,2030001415008487130003,20,Chattogram,30,Feni,00,,14,Chhagalnaiya,15,Chhagalnaiya Pourasabha,008,Ward No. 08,487,Matua,130,Matua,2,2,003,120
0209,2030002500674382100011,20,Chattogram,30,Feni,00,,25,Daganbhuiyan,00,,674,Rajapur,382,Joynarayanpur,100,Joynarayanpur,1,1,011,120
0210,2030002900219167040012,20,Chattogram,30,Feni,00,,29,Feni Sadar,00,,219,Dharmapur,167,Dharmapur,040,Dharmapur,1,1,012,120
0211,2030002900614166040001,20,Chattogram,30,Feni,00,,29,Feni Sadar,00,,614,Panchgachhia,166,Dhalia,040,Dhalia,1,1,001,110
0212,2030002950007084022002,20,Chattogram,30,Feni,00,,29,Feni Sadar,50,Feni Pourasabha,007,Ward No. 07,084,Birinchi (Part),022,Birinchi,2,2,002,120
0213,2030002950017671184003,20,Chattogram,30,Feni,00,,29,Feni Sadar,50,Feni Pourasabha,017,Ward No. 17,671,Rampur (Part),184,Rampur (Part-3),2,2,003,110
0214,2030005100142489130004,20,Chattogram,30,Feni,00,,51,Parashuram,00,,142,Box Mahmud,489,Mohammadpur,130,Mohammadpur,1,1,004,120
0215,2030009400186716190005,20,Chattogram,30,Feni,00,,94,Sonagazi,00,,186,Char Darbesh,716,Senerkhil,190,Senerkhil,1,1,005,110
0216,2046004300210154166001,20,Chattogram,46,Khagrachhari,00,,43,Dighinala,00,,210,Dighinala,154,Dighinala,166,No.2 Noapara,1,1,001,40
0217,2046004700341074167001,20,Chattogram,46,Khagrachhari,00,,47,Guimara,00,,341,Hafchhari,074,Bara Pilak,167,Pashchim Bara Pilak,1,1,001,80
0218,2046004900608589019001,20,Chattogram,46,Khagrachhari,00,,49,Khagrachhari Sadar,00,,608,Perachhara,589,Perachhara (Part),019,12 No. Prokalpa Gram,2,3,001,92
0219,2046006100474149033001,20,Chattogram,46,Khagrachhari,00,,61,Lakkhichhari,00,,474,Lakkhichhari,149,Bara Dhurung,033,Chengi Mukhpara,1,1,001,68
0220,2046006700507490275002,20,Chattogram,46,Khagrachhari,00,,67,Manikchhari,00,,507,Manikchhari,490,Manikchhari (Part),275,Uttar Fakirnalapara,1,1,002,55
0222,2046007000750746136004,20,Chattogram,46,Khagrachhari,00,,70,Matiranga,00,,750,Taindang,746,Taindang,136,Majhpara,1,1,004,65
0221,2046007062007489087001,20,Chattogram,46,Khagrachhari,00,,70,Matiranga,62,Matiranga Pourasabha,007,Ward No. 07,489,Matiranga (Part),087,Haspatalpara,2,2,001,80
0224,2051003300202787210001,20,Chattogram,51,Lakshmipur,00,,33,Kamalnagar,00,,202,Char Lawrence,787,Uttar Char Lawrence,210,Uttar Char Lawrence,1,1,001,110
0223,2051003300345112100060,20,Chattogram,51,Lakshmipur,00,,33,Kamalnagar,00,,345,Hajirhat,112,Char Jangalia,100,Jangalia,2,3,060,87
0227,2051004300187808210009,20,Chattogram,51,Lakshmipur,00,,43,Lakshmipur Sadar,00,,187,Char Ramani,808,Uttar Char Ramanimohan,210,Uttar Char Ramanimohan,1,1,009,112
0225,2051004300451621160002,20,Chattogram,51,Lakshmipur,00,,43,Lakshmipur Sadar,00,,451,Kushakhali,621,Pukurdia,160,Pukurdia,1,1,002,116
0226,2051004325010503131009,20,Chattogram,51,Lakshmipur,00,,43,Lakshmipur Sadar,25,Lakshmipur Pourasabha,010,Ward No. 10,503,Majupur (Part),131,Madhya Majupur,2,2,009,120
0228,2051005800176683180015,20,Chattogram,51,Lakshmipur,00,,58,Raipur,00,,176,Char Mohana,683,Raypur,180,Raypur,1,1,015,110
0229,2051006500151423110002,20,Chattogram,51,Lakshmipur,00,,65,Ramganj,00,,151,Bhatra,423,Komartala,110,Komartala,1,1,002,106
0230,2051006575003678180004,20,Chattogram,51,Lakshmipur,00,,65,Ramganj,75,Ramganj Pourasabha,003,Ward No. 03,678,Ratanpur,180,Ratanpur,2,2,004,108
0231,2051007300194116030005,20,Chattogram,51,Lakshmipur,00,,73,Ramgati,00,,194,Char Algi,116,Char Algi,030,Char Algi,1,1,005,120
0234,2075000700178200040003,20,Chattogram,75,Noakhali,00,,07,Begumganj,00,,178,Chhayani,200,Doalia,040,Doalia,1,1,003,82
0233,2075000700718085020013,20,Chattogram,75,Noakhali,00,,07,Begumganj,00,,718,Sharifpur,085,Bara Khanpur,020,Bara Khanpur,1,1,013,110
0232,2075000733002569131003,20,Chattogram,75,Noakhali,00,,07,Begumganj,33,Choumuhani Pourasabha,002,Ward No. 02,569,Nazirpur (Part),131,Madhya Nazirpur ( Part),2,2,003,120
0235,2075002100193119163009,20,Chattogram,75,Noakhali,00,,21,Companiganj,00,,193,Char Hajari,119,Char Hazari (Part),163,Purba Char Hazari,1,1,009,125
0237,2075003600194122020015,20,Chattogram,75,Noakhali,00,,36,Hatiya,00,,194,Char King,122,Char Ishwar Ray (2Nd Khanda),020,Bowalia,1,1,015,115
0236,2075003660001121031002,20,Chattogram,75,Noakhali,00,,36,Hatiya,60,Hatiya Pourasabha,001,Ward No. 01,121,Char Ishwar Ray (1St Khanda),031,Char Kailas (Part),2,2,002,85
0238,2075004700142073020003,20,Chattogram,75,Noakhali,00,,47,Kabirhat,00,,142,Bataiya,073,Bataiya,020,Bataiya,1,1,003,105
0239,2075008000443792210001,20,Chattogram,75,Noakhali,00,,80,Senbag,00,,443,Kabilpur,792,Uttar Iarpur,210,Uttar Iarpur,1,1,001,100
0240,2075008300412165040002,20,Chattogram,75,Noakhali,00,,83,Sonaimuri,00,,412,Jayag,165,Daiara,040,Daiara,1,1,002,111
0241,2075008500220121030003,20,Chattogram,75,Noakhali,00,,85,Subarnachar,00,,220,Char Wapda,121,Char Kazi Mukhles,030,Char Kazi Mukhles,1,1,003,110
0243,2075008700222118030016,20,Chattogram,75,Noakhali,00,,87,Noakhali Sadar,00,,222,Dharmapur,118,Char Purba Shullukia,030,Char Purba Shullukia,1,1,016,100
0242,2075008783001485130009,20,Chattogram,75,Noakhali,00,,87,Noakhali Sadar,83,Noakhali Pourasabha,001,Ward No. 01,485,Maijdee (Part),130,Maijdee,2,2,009,108
0244,2084000700152738105001,20,Chattogram,84,Rangamati,00,,07,Baghaichhari,00,,152,Bangaltali,738,Tintila,105,Jhagrabil,1,1,001,108
0245,2084002100707075113001,20,Chattogram,84,Rangamati,00,,21,Barkal,00,,707,Subalong,075,Baghachhola,113,Kadamtalipara,1,1,001,45
0246,2084002900442410022001,20,Chattogram,84,Rangamati,00,,29,Belaichhari,00,,442,Kengrachhari,410,Kengrachhari,022,Bharattachhara,1,1,001,70
0247,2084004700408377111001,20,Chattogram,84,Rangamati,00,,47,Jurachhari,00,,408,Jurachhari,377,Jurachhari,111,Jakkha Bazar Elaka,2,3,001,95
0248,2084005800310263010002,20,Chattogram,84,Rangamati,00,,58,Langadu,00,,310,Gulshakhali,263,Gulshakhali,010,Ahsanpur,1,1,002,85
0249,2084007500706411082001,20,Chattogram,84,Rangamati,00,,75,Naniarchar,00,,706,Sabekkhyong,411,Kengalchhari,082,Hajachhari,1,1,001,46
0250,2084008750007076021002,20,Chattogram,84,Rangamati,00,,87,Rangamati Sadar,50,Rangamati Pourasabha,007,Ward No. 07,076,Banarupa Bazar Elaka,021,Ban Office Elaka,2,2,002,118
0251,3026001400413712348001,30,Dhaka,26,Dhaka,00,,14,Dhamrai,00,,413,Jadabpur,712,Rambhadrapara,348,Rambhadrapara,1,1,001,110
0253,3026003800342132216003,30,Dhaka,26,Dhaka,00,,38,Keraniganj,00,,342,Hajratpur,132,Char Algi,216,Kanarchar,1,1,003,100
0252,3026003800720320148044,30,Dhaka,26,Dhaka,00,,38,Keraniganj,00,,720,Shubhadhya,320,Hasnabad (Naiyatola),148,Hasnabad,1,1,044,101
0254,3026006200422099028001,30,Dhaka,26,Dhaka,00,,62,Nawabganj,00,,422,Joykrishnapur,099,Brahmangram,028,Brahmangram,1,1,001,120
0257,3026007200118308128034,30,Dhaka,26,Dhaka,00,,72,Savar,00,,118,Ashulia,308,Gouripur,128,Gouripur,1,1,034,110
0259,3026007200213297028083,30,Dhaka,26,Dhaka,00,,72,Savar,00,,213,Dhamsona,297,Ganakbari,028,Bhadail Part-1,1,1,083,120
0256,3026007200711437068047,30,Dhaka,26,Dhaka,00,,72,Savar,00,,711,Savar,437,Kalma,068,Dakkhin Kalma,1,1,047,113
0255,3026007200913204068018,30,Dhaka,26,Dhaka,00,,72,Savar,00,,913,Yearpur,204,Dhanaid,068,Dhanaid,1,1,018,115
0258,3026007280001183028001,30,Dhaka,26,Dhaka,00,,72,Savar,80,Savar Pourasabha,001,Ward No. 01,183,Dakkhin Baktarpur (Part),028,Baktarpur Uttar-B,2,2,001,103
0260,3026200900029447416049,30,Dhaka,26,Dhaka,20,Dhaka South City Corporation,09,Chakbazar,00,,029,Ward No. 29 (65),447,Lalbag (Part),416,Pashchim Islambag,2,9,049,100
0261,3026202800014707248010,30,Dhaka,26,Dhaka,20,Dhaka South City Corporation,28,Hazaribag,00,,014,Ward No. 14 (48) (Part),707,Shibpur,248,Maneshwar,2,9,010,104
0262,3026202900065488304010,30,Dhaka,26,Dhaka,20,Dhaka South City Corporation,29,Jatrabari,00,,065,Ward No. 65,488,Matuail (Part),304,Matuail Rayerbag,2,9,010,95
0263,3026203400055112148044,30,Dhaka,26,Dhaka,20,Dhaka South City Corporation,34,Kamrangichar,00,,055,Ward No. 55 (91),112,Char Kamrangi (Part),148,Hasannagar,2,9,044,115
0264,3026203600003485248059,30,Dhaka,26,Dhaka,20,Dhaka South City Corporation,36,Khilgaon,00,,003,Ward No. 03 (26) (Part),485,Meradia,248,Meradia Bhuiyanpara,2,9,059,100
0265,3026205700007409208002,30,Dhaka,26,Dhaka,20,Dhaka South City Corporation,57,Mugda,00,,007,Ward No. 07 (30),409,Kazirbag,208,Kazirbag,2,9,002,109
0266,3026207500020668368008,30,Dhaka,26,Dhaka,20,Dhaka South City Corporation,75,Shahbag,00,,020,Ward No. 20 (56) (Part),668,Ramna (Part),368,Segunbagicha,2,9,008,102
0267,3026250200030780048023,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,02,Adabar,00,,030,Ward No. 30 (43),780,Uttar Adabar,048,Comfort Housing,2,9,023,105
0268,3026250700019484187002,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,07,Banani,00,,019,Ward No. 19 (Part),484,Mahakhali,187,Ershad Nagar,2,9,002,113
0269,3026251000050152210003,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,10,Dakkhinkhan,00,,050,Ward No. 50,152,Dakkhinkhan (Part),210,Faedabad Part,2,9,003,110
0270,3026252200017075005022,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,22,Bhatara,00,,017,Ward No. 17 (Part),075,Bhatara (Part),005,Basundhara Block-F,2,9,022,128
0271,3026253000014709308069,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,30,Kafrul,00,,014,Ward No. 14 (Part),709,Senpara Parbata (Part),308,Purba Kazipara,2,9,069,94
0272,3026254800011595248033,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,48,Mirpur,00,,011,Ward No. 11,595,Paikpara (Part),248,Madhya Paikpara,2,9,033,105
0273,3026255000032486555003,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,50,Mohammadpur,00,,032,Ward No. 32 (45),486,Mohammadpur (Part),555,Pisiculture Housing Society,2,9,003,144
0274,3026256400002784480005,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,64,Pallabi,00,,002,Ward No. 02,784,Uttar Senpara (Part),480,Section-12 Block-Dha,2,9,005,100
0275,3026256600036711264002,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,66,Ramna,00,,036,Ward No. 36 (55),711,Siddheshwary (Part),264,Wirless,2,9,002,110
0276,3026258000027706368015,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,80,Shere Bangla Nagar,00,,027,Ward No. 27 (40) (Part),706,Shere Bangla Nagar (Part),368,Shere Bangla Nagar,2,9,015,100
0277,3026259300054154068037,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,93,Turag,00,,054,Ward No. 54,154,Dhour (Part),068,Dhour,2,9,037,108
0278,3029001000109122197001,30,Dhaka,29,Faridpur,00,,10,Bhanga,00,,109,Algi,122,Chandidasdi (Part),197,Shahmallikdi,1,1,001,105
0279,3029001020004313020002,30,Dhaka,29,Faridpur,00,,10,Bhanga,20,Bhanga Pourasabha,004,Ward No. 04,313,Hasamdia (Part),020,Bhanga Town,2,2,002,100
0280,3029001800320187040004,30,Dhaka,29,Faridpur,00,,18,Boalmari,00,,320,Guhabaha,187,Dhopapara,040,Dhopapara,1,1,004,115
0282,3029004700445355043001,30,Dhaka,29,Faridpur,00,,47,Faridpur Sadar,00,,445,Kaijuri,355,Ichhail,043,Dashhazar,1,1,001,90
0281,3029004760008280316003,30,Dhaka,29,Faridpur,00,,47,Faridpur Sadar,60,Faridpur Pourasabha,008,Ward No. 08,280,Goalchamat (Part),316,Purba Goalchamat,2,2,003,90
0283,3029004760023319128009,30,Dhaka,29,Faridpur,00,,47,Faridpur Sadar,60,Faridpur Pourasabha,023,Ward No. 23,319,Habeli Gopalpur (Part),128,Gopalpur-1,2,2,009,92
0284,3029005600680166040003,30,Dhaka,29,Faridpur,00,,56,Madhukhali,00,,680,Raypur,166,Damodardi,040,Damodardi,1,1,003,91
0285,3029008400445388100010,30,Dhaka,29,Faridpur,00,,84,Sadarpur,00,,445,Krishnapur,388,Jatrabari,100,Jatrabari,1,1,010,80
0286,3033003000151085248036,30,Dhaka,33,Gazipur,00,,30,Gazipur Sadar,00,,151,Bhawalgar,085,Bokran Manipur,248,Manipur,1,1,036,140
0287,3033003200278502161002,30,Dhaka,33,Gazipur,00,,32,Kaliakair,00,,278,Fulbaria,502,Mantala,161,Paburiachala,1,1,002,120
0288,3033003244008617594024,30,Dhaka,33,Gazipur,00,,32,Kaliakair,44,Kaliakair Pourasabha,008,Ward No. 08,617,Purba Chandara,594,Pasha Gate,2,2,024,117
0289,3033003400417081020003,30,Dhaka,33,Gazipur,00,,34,Kaliganj,00,,417,Jangalia,081,Baraya,020,Baraya,1,1,003,128
0290,3033003600719738119003,30,Dhaka,33,Gazipur,00,,36,Kapasia,00,,719,Singhasree,738,Singhasree,119,Kuriadi,1,1,003,140
0291,3033008600509075201008,30,Dhaka,33,Gazipur,00,,86,Sreepur,00,,509,Maona,075,Bara Rathura,201,Singdighi,1,1,008,120
0292,3033331500016034008011,30,Dhaka,33,Gazipur,33,Gazipur City Corporation,15,Basan,00,,016,Ward No. 16,034,Autpara,008,Autpara,2,9,011,125
0293,3033334000001716368007,30,Dhaka,33,Gazipur,33,Gazipur City Corporation,40,Kashimpur,00,,001,Ward No. 01,716,Shibrampur,368,Shibrampur,2,9,007,115
0294,3033334500009500208041,30,Dhaka,33,Gazipur,33,Gazipur City Corporation,45,Konabari,00,,009,Ward No. 09,500,Mirpur (Part),208,Konabari,2,9,041,105
0295,3033339000054041412009,30,Dhaka,33,Gazipur,33,Gazipur City Corporation,90,Tongi Pashchim,00,,054,Ward No. 54,041,Auchpara,412,Shukkur Mahmud Road,2,9,009,125
0296,3033339900021079020019,30,Dhaka,33,Gazipur,33,Gazipur City Corporation,99,Joydebpur,00,,021,Ward No. 21,079,Baupara,020,Baupara,2,9,019,115
0298,3035003200413490130003,30,Dhaka,35,Gopalganj,00,,32,Gopalganj Sadar,00,,413,Jalalabad,490,Mathla,130,Mathla,1,1,003,110
0297,3035003225003080161004,30,Dhaka,35,Gopalganj,00,,32,Gopalganj Sadar,25,Gopalganj Pourasabha,003,Ward No. 03,080,Betgram (Part),161,Pashchim Betgram (Part),2,2,004,100
0299,3035003225011417086007,30,Dhaka,35,Gopalganj,00,,32,Gopalganj Sadar,25,Gopalganj Pourasabha,011,Ward No. 11,417,Khatra (Part),086,Gopalganj High School Area,2,2,007,100
0300,3035004300509174040002,30,Dhaka,35,Gopalganj,00,,43,Kashiani,00,,509,Maheshpur,174,Dola,040,Dola,1,1,002,105
0301,3035005100611602160004,30,Dhaka,35,Gopalganj,00,,51,Kotalipara,00,,611,Pinjuri,602,Purnabati,160,Purnabati,1,1,004,105
0302,3035005150009266070003,30,Dhaka,35,Gopalganj,00,,51,Kotalipara,50,Kotalipara Pourasabha,009,Ward No. 09,266,Ghaghar (Part),070,Ghaghar,2,2,003,115
0303,3035005800515511130005,30,Dhaka,35,Gopalganj,00,,58,Muksudpur,00,,515,Maharajpur,511,Madhya Banagram,130,Madhya Banagram,1,1,005,110
0304,3048000600142406110001,30,Dhaka,48,Kishoreganj,00,,06,Bajitpur,00,,142,Baliardi,406,Kaimar Bauli,110,Kaimar Bauli,1,1,001,100
0305,3048001150001074020011,30,Dhaka,48,Kishoreganj,00,,11,Bhairab,50,Bhairab Pourasabha,001,Ward No. 01,074,Bhairabpur (Part),020,Bhairab Bazar,2,2,011,120
0306,3048002700308275132004,30,Dhaka,48,Kishoreganj,00,,27,Hossainpur,00,,308,Gobindapur,275,Gobindapur,132,Madhya Gobindapur,1,1,004,111
0307,3048003300378344090009,30,Dhaka,48,Kishoreganj,00,,33,Itna,00,,378,Itna,344,Itna,090,Itna,2,3,009,101
0308,3048004200419404115002,30,Dhaka,48,Kishoreganj,00,,42,Karimganj,00,,419,Joyka,404,Kandail,115,Kukimadal,1,1,002,85
0309,3048004500711721190007,30,Dhaka,48,Kishoreganj,00,,45,Katiadi,00,,711,Sahashram Dhuldia,721,Sahashram Dhuldia,190,Sahashram Dhuldia,1,1,007,100
0310,3048004975009420156005,30,Dhaka,48,Kishoreganj,00,,49,Kishoreganj Sadar,75,Kishoreganj Pourasabha,009,Ward No. 09,420,Kishoreganj (Part),156,Monipurghat,2,2,005,100
0311,3048005400309266126009,30,Dhaka,48,Kishoreganj,00,,54,Kuliarchar,00,,309,Gobaria Abdullahpur,266,Gobaria Abdullahpur,126,Lakkhipur,1,1,009,100
0312,3048007900244494131004,30,Dhaka,48,Kishoreganj,00,,79,Pakundia,00,,244,Egarasindur,494,Majitpur,131,Majitpur,1,1,004,110
0314,3054004000109439110007,30,Dhaka,54,Madaripur,00,,40,Kalkini,00,,109,Alinagar,439,Kolchari Swasthal,110,Kolchari Swasthal,1,1,007,106
0313,3054004025004127030001,30,Dhaka,54,Madaripur,00,,40,Kalkini,25,Kalkini Pourasabha,004,Ward No. 04,127,Char Jhautala,030,Char Jhautala,2,2,001,114
0316,3054005400411378100005,30,Dhaka,54,Madaripur,00,,54,Madaripur Sadar,00,,411,Jhaudi,378,Jhaudi,100,Jhaudi,1,1,005,91
0315,3054005450005603161008,30,Dhaka,54,Madaripur,00,,54,Madaripur Sadar,50,Madaripur Pourasabha,005,Ward No. 05,603,Panichhatra (Part),161,Panichhatra (Part),2,2,008,120
0318,3054008000152404112002,30,Dhaka,54,Madaripur,00,,80,Rajoir,00,,152,Bajitpur,404,Kakair Thopa,112,Karaibari,1,1,002,118
0317,3054008068006666010004,30,Dhaka,54,Madaripur,00,,80,Rajoir,68,Rajoir Pourasabha,006,Ward No. 06,666,Rajoir (Part),010,Alamdastar,2,2,004,104
0319,3054008700456066196002,30,Dhaka,54,Madaripur,00,,87,Shibchar,00,,456,Kanthalbari,066,Baghia,196,Saijuddin Hajirkandi,1,1,002,48
0320,3056001000411282070001,30,Dhaka,56,Manikganj,00,,10,Daulatpur,00,,411,Jianpur,282,Gangaprasad,070,Gangaprasad,1,1,001,94
0321,3056002800448281114003,30,Dhaka,56,Manikganj,00,,28,Harirampur,00,,448,Kanchanpur,281,Gouribardia,114,Kushiarchar,1,1,003,110
0322,3056004600546470111001,30,Dhaka,56,Manikganj,00,,46,Manikganj Sadar,00,,546,Nabagram,470,Kusherchar (Part),111,Kusherchar (Part),2,3,001,103
0323,3056004650005217161017,30,Dhaka,56,Manikganj,00,,46,Manikganj Sadar,50,Manikganj Pourasabha,005,Ward No. 05,217,Dashara (Part),161,Purba Dashara,2,2,017,100
0325,3056007000219183191001,30,Dhaka,56,Manikganj,00,,70,Saturia,00,,219,Dhankora,183,Decree Narottampur,191,Sahebpara(Part),1,1,001,120
0324,3056007000710434214004,30,Dhaka,56,Manikganj,00,,70,Saturia,00,,710,Saturia,434,Kaonnara,214,Uttar Kaonnara,2,3,004,120
0326,3056008200151381030002,30,Dhaka,56,Manikganj,00,,82,Singair,00,,151,Bayra,381,Jamalpur,030,Char Jamalpur,1,1,002,100
0327,3059002400345119031001,30,Dhaka,59,Munshiganj,00,,24,Gazaria,00,,345,Hossaindi,119,Char Betaki,031,Char Balaki,1,1,001,120
